"","Agroup_monophyly","Crub_Cgrand_monophyly","Csat_monophyly","C_group_monophyly","Topology","Bootstrap_Support","Athal_sister","CrubCgra_sister"
"4217","TRUE","TRUE","TRUE","TRUE","BC_topology","41","Alyr__16049672","Csativa__XP_010431980"
"4218","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16056292","Csativa__XP_010446580 Csativa__XP_010437128"
"4219","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16033816","Csativa__XP_010437130 Csativa__XP_010446579"
"4220","TRUE","TRUE","TRUE","TRUE","AB_topology","37","Alyr__16033906","Csativa__XP_010437140 Csativa__XP_010431992"
"4221","TRUE","TRUE","TRUE","TRUE","BC_topology","55","Alyr__16040369","Csativa__XP_010431995"
"4222","TRUE","TRUE","TRUE","TRUE","BC_topology","44","Alyr__16050701","Csativa__XP_010490609 Csativa__XP_010452030"
"4223","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035247","Csativa__XP_010452027 Csativa__XP_010423913 Csativa__XP_010490607"
"4224","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16035779","Csativa__XP_010452024 Csativa__XP_010452026"
"4225","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16048010","Csativa__XP_010452020 Csativa__XP_010490602 Csativa__XP_010423915"
"4226","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16057286","Csativa__XP_010452019 Csativa__XP_010423916 Csativa__XP_010490601"
"4227","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16049623","Csativa__XP_010452013 Csativa__XP_010423921 Csativa__XP_010490597"
"4228","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16046926","Csativa__XP_010452011 Csativa__XP_010490595"
"4229","TRUE","TRUE","TRUE","TRUE","BC_topology","74","Alyr__16040235","Csativa__XP_010452010 Csativa__XP_010490594 Csativa__XP_010423923"
"4230","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16049942","Bstri__Bostr.6251s0096"
"4231","TRUE","TRUE","TRUE","TRUE","AB_topology","65","Alyr__16046960","Csativa__XP_010490576 Csativa__XP_010451997 Csativa__XP_010423946"
"4232","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16051634","Csativa__XP_010423948"
"4233","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16036813","Csativa__XP_010423949 Csativa__XP_010451994 Csativa__XP_010490572"
"4234","TRUE","TRUE","TRUE","TRUE","AC_topology","59","Alyr__16051685","Csativa__XP_010451987 Csativa__XP_010423953 Csativa__XP_010490568"
"4235","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16036284","Csativa__XP_010490551"
"4236","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16056220","Csativa__XP_010451971 Csativa__XP_010423969"
"4237","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16065637","Csativa__XP_010423971 Csativa__XP_010490535 Csativa__XP_010451962"
"4238","TRUE","TRUE","TRUE","TRUE","BC_topology","74","Alyr__16065378","Csativa__XP_010490534 Csativa__XP_010451960 Csativa__XP_010423975"
"4239","TRUE","TRUE","FALSE","FALSE","Other_topology","BS_scoreNA","Alyr__16055360","Bstri__Bostr.6251s0136"
"4240","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16056793","Csativa__XP_010490518 Csativa__XP_010423986"
"4241","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062088","Csativa__XP_010490515 Csativa__XP_010451941"
"4242","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16054636","Csativa__XP_010423988 Csativa__XP_010490513"
"4243","TRUE","TRUE","TRUE","TRUE","BC_topology","63","Alyr__16039167","Csativa__XP_010451937 Csativa__XP_010490509"
"4244","TRUE","TRUE","TRUE","TRUE","BC_topology","84","Alyr__16048798","Csativa__XP_010490499 Csativa__XP_010451928 Csativa__XP_010424004"
"4245","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16063450","Csativa__XP_010490498 Csativa__XP_010451926 Csativa__XP_010424005"
"4246","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16034529","Bstri__Bostr.6251s0157"
"4247","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16053670","Csativa__XP_010451924 Csativa__XP_010424006 Csativa__XP_010490496"
"4248","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16063242","Bstri__Bostr.6251s0160"
"4249","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16045067","Bstri__Bostr.6251s0170 Csativa__XP_010424834 Csativa__XP_010490481"
"4250","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16060839","Csativa__XP_010423908"
"4251","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16056710","Csativa__XP_010452036"
"4252","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16057350","Csativa__XP_010490623 Csativa__XP_010452039"
"4253","TRUE","TRUE","TRUE","TRUE","BC_topology","77","Alyr__16036785","Csativa__XP_010423901 Csativa__XP_010490626 Csativa__XP_010452042"
"4254","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16065270","Csativa__XP_010423896 Csativa__XP_010452045 Csativa__XP_010490630"
"4255","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16045038","Csativa__XP_010452054 Csativa__XP_010423886"
"4256","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16061501","Csativa__XP_010423882 Csativa__XP_010423883"
"4257","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16057919","Csativa__XP_010490643 Csativa__XP_010423881 Csativa__XP_010452058"
"4258","FALSE","TRUE","TRUE","TRUE","BC_topology","100","Csativa__XP_010423872 Cgrand__Cagra.0487s0011 Crub__Carubv10003495m Bstri__Bostr.6251s0039","Csativa__XP_010423872"
"4259","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16039477","Csativa__XP_010423869"
"4260","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046708","Csativa__XP_010423868 Csativa__XP_010452080 Csativa__XP_010452078"
"4261","TRUE","TRUE","TRUE","TRUE","AB_topology","55","Alyr__16053598","Csativa__XP_010423863 Csativa__XP_010452084 Csativa__XP_010490698"
"4262","TRUE","TRUE","TRUE","TRUE","AC_topology","77","Alyr__16038086","Csativa__XP_010423861 Csativa__XP_010452085 Csativa__XP_010490710"
"4263","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16052208","Csativa__XP_010452090 Csativa__XP_010490705"
"4264","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16058984","Csativa__XP_010423850 Csativa__XP_010490713 Csativa__XP_010452097"
"4265","FALSE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Many_sisters","Bstri__Bostr.6251s0012"
"4266","TRUE","TRUE","TRUE","TRUE","AB_topology","57","Alyr__16055692","Csativa__XP_010490721 Csativa__XP_010452105"
"4267","TRUE","TRUE","TRUE","TRUE","BC_topology","56","Alyr__16047015","Csativa__XP_010423837 Csativa__XP_010452113 Csativa__XP_010490730"
"4268","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16034911","Csativa__XP_010490733 Csativa__XP_010452118 Csativa__XP_010424808"
"4269","TRUE","TRUE","TRUE","TRUE","AB_topology","55","Alyr__16057287","Csativa__XP_010423832 Csativa__XP_010490735 Csativa__XP_010452120"
"4270","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16050989","Csativa__XP_010490743 Csativa__XP_010423818"
"4271","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16035133","Csativa__XP_010452145"
"4272","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16043379","Bstri__Bostr.2128s0169"
"4273","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16061181","Csativa__XP_010490761 Csativa__XP_010423797 Csativa__XP_010452154"
"4274","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16057768","Bstri__Bostr.6251s0007"
"4275","TRUE","TRUE","TRUE","TRUE","BC_topology","79","Alyr__16037983","Csativa__XP_010490780 Csativa__XP_010423756 Csativa__XP_010452172"
"4276","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16047120","Csativa__XP_010423755 Csativa__XP_010452173"
"4277","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16038148","Csativa__XP_010452174"
"4278","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16060338","Csativa__XP_010452175 Csativa__XP_010490784 Csativa__XP_010423753"
"4279","TRUE","TRUE","TRUE","TRUE","BC_topology","71","Alyr__16042225","Csativa__XP_010423745 Csativa__XP_010452194 Csativa__XP_010490791"
"4280","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16040248","Csativa__XP_010490794 Csativa__XP_010452196"
"4281","FALSE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Bstri__Bostr.2128s0122","Alyr__16059999 Csativa__XP_010452204 Csativa__XP_010490802 Csativa__XP_010423737"
"4282","TRUE","TRUE","TRUE","FALSE","AB_topology","40","Alyr__16041904","Bstri__Bostr.2128s0121 Alyr__16041904 Athal__AT5G03320"
"4283","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16057084","Bstri__Bostr.2128s0107"
"4284","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035624","Csativa__XP_010490841"
"4285","FALSE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16066147 Csativa__XP_010495056 Bstri__Bostr.2128s0092 Crub__Carubv10002470m Cgrand__Cagra.4354s0022","Bstri__Bostr.2128s0092"
"4286","TRUE","TRUE","TRUE","TRUE","AC_topology","88","Alyr__16035546","Csativa__XP_010490852 Csativa__XP_010423687 Csativa__XP_010452241"
"4287","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062710","Csativa__XP_010423684"
"4288","FALSE","TRUE","TRUE","TRUE","BC_topology","100","Many_sisters","Csativa__XP_010423680 Csativa__XP_010452259"
"4289","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046289","Csativa__XP_010452260 Csativa__XP_010490857"
"4290","TRUE","TRUE","TRUE","TRUE","BC_topology","80","Alyr__16055171","Csativa__XP_010490858"
"4291","TRUE","TRUE","TRUE","TRUE","BC_topology","81","Alyr__16051963","Csativa__XP_010490859 Csativa__XP_010452264 Csativa__XP_010423676"
"4292","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16060950","Csativa__XP_010452272"
"4293","TRUE","TRUE","TRUE","TRUE","AC_topology","51","Alyr__16037693","Csativa__XP_010423662 Csativa__XP_010452274"
"4294","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16055705","Csativa__XP_010423660"
"4295","TRUE","TRUE","TRUE","TRUE","AB_topology","78","Alyr__16062636","Csativa__XP_010452282 Csativa__XP_010423654"
"4296","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16039379","Csativa__XP_010490881 Csativa__XP_010452284"
"4297","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16061523","Csativa__XP_010423651 Csativa__XP_010452288 Csativa__XP_010490884"
"4298","TRUE","TRUE","TRUE","TRUE","BC_topology","84","Alyr__16057063","Csativa__XP_010423645 Csativa__XP_010490891 Csativa__XP_010452293"
"4299","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16064906","Csativa__XP_010490896 Csativa__XP_010424786"
"4300","FALSE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Cgrand__Cagra.0154s0003 Crub__Carubv10003137m Bstri__Bostr.2128s0045 Csativa__XP_010423641 Alyr__16052970","Bstri__Bostr.2128s0045"
"4301","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16058622","Bstri__Bostr.2128s0034"
"4302","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16044854","Csativa__XP_010490919 Csativa__XP_010423622 Csativa__XP_010452311"
"4303","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16036489","Csativa__XP_010490921 Csativa__XP_010423620 Bstri__Bostr.2128s0028"
"4304","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16038923","Csativa__XP_010423615 Csativa__XP_010490924"
"4305","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16054156","Csativa__XP_010490925 Csativa__XP_010423614"
"4306","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16061327","Csativa__XP_010452317"
"4307","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16046548","Csativa__XP_010452330 Csativa__XP_010423590 Csativa__XP_010490943"
"4308","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16056402","Csativa__XP_010452331 Csativa__XP_010490946 Csativa__XP_010423588"
"4309","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16062755","Bstri__Bostr.2128s0004"
"4310","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16049202","Bstri__Bostr.13129s0508"
"4311","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16039828","Csativa__XP_010490964"
"4312","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16060599","Csativa__XP_010490966 Csativa__XP_010452351"
"4313","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16043522","Csativa__XP_010423557 Csativa__XP_010490977 Csativa__XP_010452362"
"4314","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16040901","Csativa__XP_010452361 Csativa__XP_010423558 Csativa__XP_010490976"
"4315","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16047815","Csativa__XP_010452368 Csativa__XP_010452367 Csativa__XP_010452366"
"4316","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16058377","Csativa__XP_010452373 Csativa__XP_010490993"
"4317","TRUE","TRUE","TRUE","TRUE","BC_topology","30","Alyr__16037604","Csativa__XP_010423543 Csativa__XP_010490995 Csativa__XP_010452375"
"4318","FALSE","TRUE","TRUE","TRUE","BC_topology","99","Many_sisters","Csativa__XP_010423540 Csativa__XP_010452376 Csativa__XP_010490996"
"4319","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16058036","Csativa__XP_010495072 Csativa__XP_010424778"
"4320","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046789","Csativa__XP_010452382"
"4321","TRUE","TRUE","TRUE","TRUE","BC_topology","48","Alyr__16050311","Csativa__XP_010423533 Csativa__XP_010491002 Csativa__XP_010452383"
"4322","TRUE","TRUE","TRUE","TRUE","BC_topology","67","Alyr__16054945","Csativa__XP_010491011 Csativa__XP_010423528 Csativa__XP_010452386"
"4323","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16066387","Csativa__XP_010491008 Csativa__XP_010491009"
"4324","TRUE","TRUE","TRUE","TRUE","BC_topology","80","Alyr__16038363","Csativa__XP_010452390"
"4325","TRUE","TRUE","TRUE","TRUE","BC_topology","58","Alyr__16064216","Csativa__XP_010452391 Csativa__XP_010423521 Csativa__XP_010491017"
"4326","TRUE","TRUE","TRUE","TRUE","AC_topology","41","Alyr__16045549","Csativa__XP_010456399 Csativa__XP_010491018"
"4327","TRUE","TRUE","TRUE","TRUE","BC_topology","55","Alyr__16047782","Csativa__XP_010491022 Csativa__XP_010452395"
"4328","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16060051","Csativa__XP_010423512"
"4329","TRUE","TRUE","TRUE","TRUE","BC_topology","71","Alyr__16060292","Csativa__XP_010452403 Csativa__XP_010423507 Csativa__XP_010423509"
"4330","TRUE","TRUE","TRUE","TRUE","BC_topology","59","Alyr__16058514","Csativa__XP_010491036"
"4331","TRUE","TRUE","TRUE","TRUE","BC_topology","52","Alyr__16038168","Csativa__XP_010452413 Csativa__XP_010423501 Csativa__XP_010491039"
"4332","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16058946","Csativa__XP_010424772 Csativa__XP_010491042"
"4333","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16036367","Bstri__Bostr.13129s0452"
"4334","TRUE","TRUE","TRUE","TRUE","AC_topology","51","Alyr__16065884","Csativa__XP_010424771 Csativa__XP_010456403"
"4335","TRUE","TRUE","TRUE","TRUE","BC_topology","71","Alyr__16033913","Csativa__XP_010423497 Csativa__XP_010452417"
"4336","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16044374","Bstri__Bostr.13129s0445"
"4337","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16052338","Csativa__XP_010423491 Csativa__XP_010491054 Csativa__XP_010452425"
"4338","TRUE","TRUE","TRUE","TRUE","BC_topology","73","Alyr__16052882","Csativa__XP_010491056 Csativa__XP_010452427 Csativa__XP_010423490"
"4339","TRUE","TRUE","TRUE","TRUE","AB_topology","64","Alyr__16066213","Csativa__XP_010452428 Csativa__XP_010491058 Csativa__XP_010423487"
"4340","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064493","Csativa__XP_010491065 Csativa__XP_010452431 Csativa__XP_010423483"
"4341","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16036314","Csativa__XP_010452439 Csativa__XP_010491069 Csativa__XP_010423480"
"4342","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16060406","Csativa__XP_010452440 Csativa__XP_010423477"
"4343","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16040082","Csativa__XP_010423474 Csativa__XP_010452443 Csativa__XP_010491072"
"4344","TRUE","TRUE","TRUE","TRUE","BC_topology","77","Alyr__16058434","Csativa__XP_010423475 Csativa__XP_010452442 Csativa__XP_010491071"
"4345","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062713","Csativa__XP_010452446 Csativa__XP_010491076"
"4346","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16060369","Bstri__Bostr.13129s0419"
"4347","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16034076","Csativa__XP_010452453 Csativa__XP_010491081"
"4348","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16041639","Csativa__XP_010423446"
"4349","TRUE","TRUE","TRUE","TRUE","AC_topology","97","Alyr__16051465","Csativa__XP_010423444 Csativa__XP_010491101"
"4350","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16036169","Csativa__XP_010423428 Csativa__XP_010491116 Csativa__XP_010452485 Bstri__Bostr.13129s0394"
"4351","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16050108","Csativa__XP_010423421 Csativa__XP_010452489 Csativa__XP_010491126"
"4352","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16054992","Csativa__XP_010452491 Csativa__XP_010423419"
"4353","TRUE","TRUE","TRUE","TRUE","BC_topology","54","Alyr__16055639","Csativa__XP_010452496"
"4354","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040138","Bstri__Bostr.13129s0378"
"4355","TRUE","TRUE","TRUE","TRUE","AC_topology","92","Alyr__16052336","Csativa__XP_010491149 Csativa__XP_010423395 Csativa__XP_010452512"
"4356","TRUE","TRUE","TRUE","TRUE","AB_topology","99","Alyr__16049122","Csativa__XP_010452520 Csativa__XP_010423391 Csativa__XP_010491152"
"4357","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16062630","Csativa__XP_010491159"
"4358","TRUE","TRUE","TRUE","TRUE","BC_topology","79","Alyr__16035412","Csativa__XP_010423383 Csativa__XP_010491161"
"4359","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16065811","Csativa__XP_010452533 Csativa__XP_010423382 Csativa__XP_010491162"
"4360","TRUE","TRUE","TRUE","TRUE","BC_topology","62","Alyr__16063281","Csativa__XP_010452540 Csativa__XP_010491172 Csativa__XP_010423374"
"4361","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16049563","Bstri__Bostr.13129s0347"
"4362","TRUE","TRUE","TRUE","FALSE","AB_topology","72","Alyr__16058709","Many_sisters"
"4363","TRUE","TRUE","TRUE","TRUE","BC_topology","84","Alyr__16054579","Csativa__XP_010452556 Csativa__XP_010491187 Csativa__XP_010423355"
"4364","TRUE","TRUE","TRUE","TRUE","BC_topology","84","Alyr__16056024","Csativa__XP_010491192 Csativa__XP_010452558 Csativa__XP_010423352"
"4365","TRUE","TRUE","TRUE","TRUE","AC_topology","69","Alyr__16051295","Csativa__XP_010452561 Csativa__XP_010423348 Csativa__XP_010491194"
"4366","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16044678","Csativa__XP_010423347 Csativa__XP_010452562 Csativa__XP_010491195"
"4367","TRUE","TRUE","TRUE","FALSE","AB_topology","77","Alyr__16039576","Alyr__16039576 Athal__AT5G06380 Bstri__Bostr.13129s0333"
"4368","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16061894","Csativa__XP_010423344"
"4369","TRUE","TRUE","TRUE","TRUE","AC_topology","59","Alyr__16057316","Csativa__XP_010456419 Csativa__XP_010495089 Csativa__XP_010424756"
"4370","TRUE","TRUE","TRUE","TRUE","BC_topology","80","Alyr__16042595","Csativa__XP_010491210 Csativa__XP_010452580 Csativa__XP_010423337"
"4371","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16054561","Bstri__Bostr.13129s0322 Csativa__XP_010491212 Csativa__XP_010423335 Csativa__XP_010452581"
"4372","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16038320","Csativa__XP_010423323"
"4373","TRUE","TRUE","TRUE","TRUE","BC_topology","85","Alyr__16045963","Csativa__XP_010452594 Csativa__XP_010423324"
"4374","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16059707","Csativa__XP_010452597"
"4375","TRUE","TRUE","TRUE","TRUE","BC_topology","66","Alyr__16042691","Csativa__XP_010491238 Csativa__XP_010452602 Csativa__XP_010423317"
"4376","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16064607","Bstri__Bostr.13129s0308"
"4377","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16043556","Csativa__XP_010452606"
"4378","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16056582","Csativa__XP_010423298 Csativa__XP_010452620 Csativa__XP_010491261"
"4379","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064809","Csativa__XP_010423294 Csativa__XP_010452622"
"4380","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16047920","Bstri__Bostr.13129s0289"
"4381","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16059355","Csativa__XP_010423284 Csativa__XP_010491287"
"4382","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16053691","Csativa__XP_010423269"
"4383","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16038567","Csativa__XP_010452647 Csativa__XP_010423268 Csativa__XP_010491299"
"4384","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16054920","Bstri__Bostr.13129s0267"
"4385","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16055783","Bstri__Bostr.13129s0265"
"4386","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046055","Csativa__XP_010423261"
"4387","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064240","Csativa__XP_010491324 Csativa__XP_010423241"
"4388","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16058135","Bstri__Bostr.13129s0243"
"4389","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16034246","Csativa__XP_010452681 Csativa__XP_010491328 Csativa__XP_010423237"
"4390","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16051352","Csativa__XP_010491332 Csativa__XP_010423232"
"4391","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16046948","Csativa__XP_010423229 Csativa__XP_010452687 Csativa__XP_010491335 Bstri__Bostr.13129s0235"
"4392","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16045206","Csativa__XP_010491354"
"4393","TRUE","TRUE","TRUE","TRUE","BC_topology","63","Alyr__16039998","Csativa__XP_010491368 Csativa__XP_010423199 Csativa__XP_010452717"
"4394","TRUE","TRUE","TRUE","TRUE","BC_topology","66","Alyr__16063224","Csativa__XP_010452727 Csativa__XP_010423192 Csativa__XP_010491377"
"4395","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16036703","Csativa__XP_010423191 Csativa__XP_010491378 Csativa__XP_010452728"
"4396","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16034206","Csativa__XP_010423180"
"4397","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16051485","Bstri__Bostr.13129s0195"
"4398","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16037079","Csativa__XP_010452747"
"4399","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16033782","Csativa__XP_010452748 Csativa__XP_010423169 Csativa__XP_010491399"
"4400","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16054619","Csativa__XP_010423158 Csativa__XP_010491409"
"4401","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16063810","Csativa__XP_010491410 Csativa__XP_010423159 Csativa__XP_010452759"
"4402","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16036794","Csativa__XP_010491411 Csativa__XP_010452760 Csativa__XP_010423157"
"4403","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16058382","Csativa__XP_010491412 Csativa__XP_010452766"
"4404","TRUE","TRUE","TRUE","TRUE","BC_topology","54","Alyr__16054521","Csativa__XP_010491418 Csativa__XP_010423154 Csativa__XP_010452767"
"4405","TRUE","TRUE","TRUE","TRUE","AB_topology","56","Alyr__16060829","Csativa__XP_010491421 Csativa__XP_010452770 Csativa__XP_010423152"
"4406","TRUE","TRUE","TRUE","TRUE","AC_topology","63","Alyr__16057629","Csativa__XP_010452775"
"4407","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16037304","Csativa__XP_010423143 Csativa__XP_010491425 Csativa__XP_010452774"
"4408","TRUE","TRUE","TRUE","TRUE","AC_topology","33","Alyr__16045591","Csativa__XP_010423136 Csativa__XP_010452785"
"4409","TRUE","TRUE","TRUE","TRUE","AC_topology","60","Alyr__16048336","Csativa__XP_010456441 Csativa__XP_010423135 Csativa__XP_010491429"
"4410","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16048797","Csativa__XP_010452798"
"4411","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16039102","Csativa__XP_010452804 Csativa__XP_010491449 Csativa__XP_010423122"
"4412","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16052131","Csativa__XP_010423118 Csativa__XP_010491454"
"4413","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16058150","Csativa__XP_010452811 Csativa__XP_010491455 Csativa__XP_010423115 Bstri__Bostr.13129s0135"
