Analysis,Order,Athal_seq,Crub_seq,Agroup_monophyly,Crubub_Cgrand_monophyly,Csat_monophyly,C_group_monophyly,Topology,Topology_loose,Bootstrap_Support,Scaffold,Start,Stop,Middle
Nuclear,4696,Athal__AT5G18910,Crub__Carubv10003395m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,98,6,6355799,6358239,6357019
Nuclear,4697,Athal__AT5G18920,Crub__Carubv10002377m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,6358932,6359744,6359338
Nuclear,4698,Athal__AT5G19010,Crub__Carubv10003167m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6397774,6400238,6399006
Nuclear,4699,Athal__AT5G19020,Crub__Carubv10000373m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6403010,6405357,6404183.5
Nuclear_RetDups,305,AtAT5G19060,Cr10000698,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,6421387,6423485,6422436
Nuclear,4700,Athal__AT5G19080,Crub__Carubv10001179m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6427013,6429373,6428193
Nuclear,4701,Athal__AT5G19120,Crub__Carubv10002965m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6463187,6464344,6463765.5
Nuclear,4702,Athal__AT5G19151,Crub__Carubv10003389m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,71,6,6476762,6476998,6476880
Nuclear,4703,Athal__AT5G19160,Crub__Carubv10000904m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,6,6478480,6480930,6479705
Nuclear,4704,Athal__AT5G19180,Crub__Carubv10000952m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,71,6,6485354,6488200,6486777
Nuclear,4705,Athal__AT5G19190,Crub__Carubv10002189m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,6,6489197,6490299,6489748
Nuclear,4706,Athal__AT5G19220,Crub__Carubv10002818m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,6,6498690,6501489,6500089.5
Nuclear,4707,Athal__AT5G19300,Crub__Carubv10001127m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,6526859,6529536,6528197.5
Nuclear_RetDups,308,AtAT5G19310,Cr10000115,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,97,6,6529787,6534723,6532255
Nuclear,4708,Athal__AT5G19370,Crub__Carubv10001587m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,37,6,6558960,6561610,6560285
Nuclear,4709,Athal__AT5G19410,Crub__Carubv10000467m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6579574,6581518,6580546
Nuclear_RetDups,652,AtAT5G19420.2_AtAT5G19420.1,Cr10000090,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6582057,6588006,6585031.5
Nuclear,4710,Athal__AT5G19440,Crub__Carubv10001167m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,6591458,6593547,6592502.5
Nuclear,4711,Athal__AT5G19485,Crub__Carubv10000850m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6605531,6608684,6607107.5
Nuclear,4712,Athal__AT5G19500,Crub__Carubv10002646m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6611616,6614356,6612986
Nuclear_RetDups,353,AtAT5G19510.1,Cr10001913,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,43,6,6613367,6615899,6614633
Nuclear,4713,Athal__AT5G19540,Crub__Carubv10003701m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6629652,6631721,6630686.5
Nuclear,4714,Athal__AT5G19560,Crub__Carubv10002981m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6637081,6639395,6638238
Nuclear,4715,Athal__AT5G19600,Crub__Carubv10000408m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,6,6645465,6649660,6647562.5
Nuclear,4716,Athal__AT5G19610,Crub__Carubv10003761m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6650384,6654707,6652545.5
Nuclear,4717,Athal__AT5G19620,Crub__Carubv10000309m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,75,6,6655790,6660224,6658007
Nuclear,4718,Athal__AT5G19630,Crub__Carubv10001818m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,6660323,6662600,6661461.5
Nuclear,4719,Athal__AT5G19640,Crub__Carubv10003886m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,94,6,6664076,6666270,6665173
Nuclear,4720,Athal__AT5G19670,Crub__Carubv10000494m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6674074,6676733,6675403.5
Nuclear,4721,Athal__AT5G19680,Crub__Carubv10001424m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,75,6,6676977,6679447,6678212
Nuclear,4722,Athal__AT5G19690,Crub__Carubv10000271m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,67,6,6680201,6686176,6683188.5
Nuclear,4723,Athal__AT5G19700,Crub__Carubv10003286m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,40,6,6689480,6691003,6690241.5
Nuclear,4724,Athal__AT5G19710,Crub__Carubv10002578m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,6692246,6693407,6692826.5
Nuclear,4725,Athal__AT5G19730,Crub__Carubv10001159m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,6697596,6700350,6698973
Nuclear,4726,Athal__AT5G19740,Crub__Carubv10002906m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6700844,6703712,6702278
Nuclear,4727,Athal__AT5G19750,Crub__Carubv10003188m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,51,6,6704016,6706091,6705053.5
Nuclear,4728,Athal__AT5G19760,Crub__Carubv10001580m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,78,6,6706004,6709002,6707503
Nuclear,4729,Athal__AT5G19790,Crub__Carubv10002733m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6716610,6717368,6716989
Nuclear,4730,Athal__AT5G19850,Crub__Carubv10001254m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,85,6,6737399,6739197,6738298
Nuclear,4731,Athal__AT5G19855,Crub__Carubv10002631m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6739645,6741017,6740331
Nuclear,4732,Athal__AT5G19870,Crub__Carubv10003597m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,52,6,6743789,6744697,6744243
Nuclear,4733,Athal__AT5G19875,Crub__Carubv10002266m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,58,6,6745505,6746395,6745950
Nuclear,4734,Athal__AT5G19890,Crub__Carubv10003822m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,72,6,6751244,6752757,6752000.5
Nuclear,4735,Athal__AT5G20030,Crub__Carubv10002476m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,6789476,6790541,6790008.5
Nuclear,4736,Athal__AT5G20045,Crub__Carubv10002894m,TRUE,TRUE,FALSE,TRUE,BC_topology,BC_topology,92,6,6796718,6796933,6796825.5
Nuclear,4737,Athal__AT5G20080,Crub__Carubv10002684m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,6806904,6810784,6808844
Nuclear,4738,Athal__AT5G20100,Crub__Carubv10003694m,TRUE,TRUE,TRUE,FALSE,Other_topology,AC_topology,85,6,6813523,6813879,6813701
Nuclear,4739,Athal__AT5G20110,Crub__Carubv10001947m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,69,6,6814891,6816948,6815919.5
Nuclear,4740,Athal__AT5G20130,Crub__Carubv10001993m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,6820967,6825035,6823001
Nuclear,4741,Athal__AT5G20150,Crub__Carubv10001472m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,64,6,6826206,6827654,6826930
Nuclear,4742,Athal__AT5G20170,Crub__Carubv10002972m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,6,6834729,6837926,6836327.5
Nuclear,4743,Athal__AT5G20190,Crub__Carubv10001598m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,79,6,6841397,6843576,6842486.5
Nuclear,4744,Athal__AT5G20230,Crub__Carubv10001991m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,6,6852819,6854128,6853473.5
Nuclear,4745,Athal__AT5G20310,Crub__Carubv10002882m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6884577,6886070,6885323.5
Nuclear,4746,Athal__AT5G20360,Crub__Carubv10000326m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6912602,6916995,6914798.5
Nuclear,4747,Athal__AT5G20370,Crub__Carubv10002860m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,6918890,6919435,6919162.5
Nuclear,4748,Athal__AT5G20380,Crub__Carubv10000522m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,6,6920111,6924815,6922463
Nuclear,4749,Athal__AT5G20410,Crub__Carubv10000862m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,6927012,6929148,6928080
Nuclear,4750,Athal__AT5G20500,Crub__Carubv10001841m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,61,6,6954161,6958591,6956376
Nuclear,4751,Athal__AT5G20520,Crub__Carubv10001528m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,6960339,6963757,6962048
Nuclear,4752,Athal__AT5G20540,Crub__Carubv10000976m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,66,6,6970142,6975823,6972982.5
Nuclear,4753,Athal__AT5G20590,Crub__Carubv10000803m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,84,6,6992622,6997075,6994848.5
Nuclear,4754,Athal__AT5G20600,Crub__Carubv10003075m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,6995384,6996967,6996175.5
Nuclear,4755,Athal__AT5G20610,Crub__Carubv10000056m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,6997702,7004367,7001034.5
Nuclear,4756,Athal__AT5G20630,Crub__Carubv10002870m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,86,6,7005011,7005649,7005330
Nuclear,4757,Athal__AT5G20635,Crub__Carubv10002620m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,66,6,7009550,7012142,7010846
Nuclear,4758,Athal__AT5G20650,Crub__Carubv10002100m,TRUE,TRUE,TRUE,FALSE,Other_topology,AC_topology,23,6,7014162,7015189,7014675.5
Nuclear,4759,Athal__AT5G20660,Crub__Carubv10000170m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7015335,7020348,7017841.5
Nuclear,4760,Athal__AT5G20670,Crub__Carubv10002181m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7021759,7022494,7022126.5
Nuclear_RetDups,310,AtAT5G20690,Cr10003833,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,6,7032338,7034513,7033425.5
Nuclear,4761,Athal__AT5G20740,Crub__Carubv10001980m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,6,7060864,7061868,7061366
Nuclear,4762,Athal__AT5G20820,Crub__Carubv10003703m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,73,6,7068706,7069086,7068896
Nuclear,4763,Athal__AT5G20860,Crub__Carubv10003708m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7097476,7099509,7098492.5
Nuclear,4764,Athal__AT5G20870,Crub__Carubv10000767m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,6,7100025,7101947,7100986
Nuclear,4765,Athal__AT5G20890,Crub__Carubv10000699m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,7106821,7110093,7108457
Nuclear,4766,Athal__AT5G20910,Crub__Carubv10003647m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,48,6,7113094,7114741,7113917.5
Nuclear,4767,Athal__AT5G20930,Crub__Carubv10000368m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,7124022,7131715,7127868.5
Nuclear,4768,Athal__AT5G20990,Crub__Carubv10000376m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,6,7152393,7157236,7154814.5
Nuclear,4769,Athal__AT5G21130,Crub__Carubv10003689m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7210777,7211625,7211201
Nuclear,4770,Athal__AT5G21140,Crub__Carubv10001499m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7211844,7214134,7212989
Nuclear,4771,Athal__AT5G21482,Crub__Carubv10000702m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,6,7252325,7255903,7254114
Nuclear,4772,Athal__AT5G21900,Crub__Carubv10000690m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7263693,7266127,7264910
Nuclear,4773,Athal__AT5G21940,Crub__Carubv10001723m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,6,7271036,7276868,7273952
Nuclear,4774,Athal__AT5G21950,Crub__Carubv10001520m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,6,7280002,7282827,7281414.5
Nuclear,4775,Athal__AT5G21970,Crub__Carubv10000951m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7292361,7294300,7293330.5
Nuclear,4776,Athal__AT5G22020,Crub__Carubv10001136m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,7319595,7321547,7320571
Nuclear_RetDups,560,AtAT5G22060.1,Cr10001042,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,6,7334353,7336966,7335659.5
Nuclear,4777,Athal__AT5G22110,Crub__Carubv10000704m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,7361741,7365083,7363412
Nuclear,4778,Athal__AT5G22250,Crub__Carubv10002891m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,85,6,7412650,7413483,7413066.5
Nuclear,4779,Athal__AT5G22260,Crub__Carubv10002790m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,6,7415647,7418220,7416933.5
Nuclear,4780,Athal__AT5G22290,Crub__Carubv10001357m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,7424487,7426737,7425612
Nuclear,4781,Athal__AT5G22310,Crub__Carubv10002602m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7431579,7433220,7432399.5
Nuclear,4782,Athal__AT5G22330,Crub__Carubv10000923m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,6,7438249,7441556,7439902.5
Nuclear,4783,Athal__AT5G22350,Crub__Carubv10003681m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,79,6,7445047,7448075,7446561
Nuclear,4784,Athal__AT5G22360,Crub__Carubv10001916m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,64,6,7451620,7453622,7452621
Nuclear,4785,Athal__AT5G22380,Crub__Carubv10001788m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,6,7456597,7457864,7457230.5
Nuclear,4786,Athal__AT5G22390,Crub__Carubv10001974m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,6,7460478,7461472,7460975
Nuclear,4787,Athal__AT5G22400,Crub__Carubv10000931m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,7464713,7467395,7466054
Nuclear,4788,Athal__AT5G22410,Crub__Carubv10003382m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,6,7468543,7469913,7469228
Nuclear,4789,Athal__AT5G22430,Crub__Carubv10002103m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,62,6,7470732,7471539,7471135.5
Nuclear,4790,Athal__AT5G22470,Crub__Carubv10002547m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,6,7485179,7488890,7487034.5
Nuclear,4791,Athal__AT5G22570,Crub__Carubv10002472m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,6,7524053,7525258,7524655.5
Nuclear,4792,Athal__AT5G22740,Crub__Carubv10000683m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,76,6,7580107,7585495,7582801
Nuclear,4793,Athal__AT5G22750,Crub__Carubv10000122m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7590423,7596438,7593430.5
Nuclear,4794,Athal__AT5G22790,Crub__Carubv10000989m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,73,6,7622490,7625244,7623867
Nuclear,4795,Athal__AT5G22800,Crub__Carubv10000147m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,7631723,7636176,7633949.5
Nuclear,4796,Athal__AT5G22810,Crub__Carubv10003031m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,47,6,7637395,7639161,7638278
Nuclear,4797,Athal__AT5G22830,Crub__Carubv10000936m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,53,6,7643453,7647842,7645647.5
Nuclear,4798,Athal__AT5G22850,Crub__Carubv10000813m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7650014,7653103,7651558.5
Nuclear,4799,Athal__AT5G22890,Crub__Carubv10002559m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,7686043,7687152,7686597.5
Nuclear_RetDups,186,AtAT5G22900,Cr10003669,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7689394,7692013,7690703.5
Nuclear,4800,Athal__AT5G22920,Crub__Carubv10001610m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7697878,7700303,7699090.5
Nuclear,4801,Athal__AT5G22940,Crub__Carubv10001248m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7710831,7713271,7712051
Nuclear,4802,Athal__AT5G22950,Crub__Carubv10001883m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,84,6,7715272,7716969,7716120.5
Nuclear_RetDups,590,AtAT5G22980.1,Cr10003627,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7721310,7723718,7722514
Nuclear,4803,Athal__AT5G22990,Crub__Carubv10002800m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7724676,7725653,7725164.5
Nuclear,4804,Athal__AT5G23000,Crub__Carubv10002949m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,6,7730484,7731981,7731232.5
Nuclear,4805,Athal__AT5G23030,Crub__Carubv10002878m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,7773047,7773960,7773503.5
Nuclear,4806,Athal__AT5G23070,Crub__Carubv10003457m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,7787062,7787916,7787489
Nuclear,4807,Athal__AT5G23110,Crub__Carubv10000018m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,6,7813058,7832490,7822774
Nuclear,4808,Athal__AT5G23120,Crub__Carubv10001080m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,6,7832657,7835227,7833942
Nuclear,4809,Athal__AT5G23160,Crub__Carubv10002797m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,7849723,7850591,7850157
Nuclear_RetDups,290,AtAT5G23190,Cr10003490,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7855727,7857899,7856813
Nuclear,4810,Athal__AT5G23200,Crub__Carubv10001123m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,7859175,7861246,7860210.5
Nuclear,4811,Athal__AT5G23240,Crub__Carubv10003126m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,7868141,7869812,7868976.5
Nuclear_RetDups,547,AtAT5G23250.1_AtAT5G23250.2,Cr10001256,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,67,6,7870226,7872556,7871391
Nuclear,4812,Athal__AT5G23280,Crub__Carubv10001541m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,7884718,7886591,7885654.5
Nuclear,4813,Athal__AT5G23290,Crub__Carubv10002195m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,7888530,7890685,7889607.5
Nuclear,4814,Athal__AT5G23300,Crub__Carubv10000920m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,47,6,7889315,7893055,7891185
Nuclear,4815,Athal__AT5G23340,Crub__Carubv10001105m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,72,6,7898724,7902369,7900546.5
Nuclear,4816,Athal__AT5G23390,Crub__Carubv10000319m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,6,7917913,7921890,7919901.5
Nuclear,4817,Athal__AT5G23395,Crub__Carubv10002124m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,76,6,7921946,7923642,7922794
Nuclear,4818,Athal__AT5G23530,Crub__Carubv10001368m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,85,6,7981879,7983186,7982532.5
Nuclear,4819,Athal__AT5G23550,Crub__Carubv10002585m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,6,7989745,7991299,7990522
Nuclear,4820,Athal__AT5G23570,Crub__Carubv10000486m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,71,6,7992340,7995305,7993822.5
Nuclear,4821,Athal__AT5G23580,Crub__Carubv10000821m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,7998079,8001808,7999943.5
Nuclear_RetDups,498,AtAT5G23670.2_AtAT5G23670.1,Cr10000825,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,99,6,8033591,8038730,8036160.5
Nuclear,4822,Athal__AT5G23680,Crub__Carubv10003193m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8037528,8038385,8037956.5
Nuclear_RetDups,613,AtAT5G23690.1,Cr10000701,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,8039509,8042379,8040944
Nuclear,4823,Athal__AT5G23730,Crub__Carubv10001208m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,50,6,8053690,8055056,8054373
Nuclear_RetDups,312,AtAT5G23850,Cr10000648,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,8078913,8081849,8080381
Nuclear,4824,Athal__AT5G23910,Crub__Carubv10000356m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8105335,8109956,8107645.5
Nuclear,4825,Athal__AT5G23920,Crub__Carubv10001871m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,62,6,8109924,8111223,8110573.5
Nuclear,4826,Athal__AT5G23930,Crub__Carubv10000909m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,75,6,8111436,8113072,8112254
Nuclear,4827,Athal__AT5G23940,Crub__Carubv10000858m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,8118840,8121980,8120410
Nuclear,4828,Athal__AT5G24010,Crub__Carubv10003273m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,63,6,8140826,8143321,8142073.5
Nuclear,4829,Athal__AT5G24030,Crub__Carubv10000447m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8145102,8147748,8146425
Nuclear,4830,Athal__AT5G24080,Crub__Carubv10000189m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,89,6,8164254,8167360,8165807
Nuclear,4831,Athal__AT5G24090,Crub__Carubv10001507m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,96,6,8168097,8169343,8168720
Nuclear,4832,Athal__AT5G24110,Crub__Carubv10001559m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8176565,8178023,8177294
Nuclear,4833,Athal__AT5G24120,Crub__Carubv10000608m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8179795,8182478,8181136.5
Nuclear,4834,Athal__AT5G24130,Crub__Carubv10003123m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,97,6,8184264,8185845,8185054.5
Nuclear,4835,Athal__AT5G24140,Crub__Carubv10003339m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,6,8186226,8189190,8187708
Nuclear,4836,Athal__AT5G24240,Crub__Carubv10002692m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,96,6,8254873,8256713,8255793
Nuclear,4837,Athal__AT5G24330,Crub__Carubv10001305m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,85,6,8334625,8336515,8335570
Nuclear,4838,Athal__AT5G24340,Crub__Carubv10000763m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8337203,8340525,8338864
Nuclear_RetDups,191,AtAT5G24390,Cr10000693,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,8362106,8364966,8363536
Nuclear,4839,Athal__AT5G24400,Crub__Carubv10002841m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,6,8365879,8367538,8366708.5
Nuclear,4840,Athal__AT5G24410,Crub__Carubv10002660m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,40,6,8367796,8368796,8368296
Nuclear,4841,Athal__AT5G24420,Crub__Carubv10001791m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,84,6,8371007,8372378,8371692.5
Nuclear_RetDups,768,AtAT5G24450.1,Cr10003057,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,8383289,8387578,8385433.5
Nuclear,4842,Athal__AT5G24460,Crub__Carubv10002643m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,8387955,8388839,8388397
Nuclear,4843,Athal__AT5G24470,Crub__Carubv10000600m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,8389385,8392505,8390945
Nuclear,4844,Athal__AT5G24490,Crub__Carubv10001549m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,96,6,8397381,8400738,8399059.5
Nuclear,4845,Athal__AT5G24500,Crub__Carubv10002983m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,73,6,8399321,8400564,8399942.5
Nuclear,4846,Athal__AT5G24530,Crub__Carubv10001347m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8415197,8420012,8417604.5
Nuclear,4847,Athal__AT5G24680,Crub__Carubv10001002m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,6,8501607,8503546,8502576.5
Nuclear,4848,Athal__AT5G24690,Crub__Carubv10003151m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,75,6,8504065,8506785,8505425
Nuclear,4849,Athal__AT5G24710,Crub__Carubv10003471m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,8507527,8516174,8511850.5
